419	767	3.39951
421	500	5.36164
421	629	1.0066
421	713	3.20971
427	431	6.87867
432	438	4.56468
433	435	9.36939
435	450	7.22594
438	474	1.57521
438	742	3.58088
445	741	8.57972
462	649	3.06249
462	661	5.18974
476	502	4.41454
491	493	5.60897
496	500	9.0239
496	565	6.68975
496	624	8.06437
496	629	8.47043
496	695	7.57338
496	706	2.31531
496	709	7.82841
496	713	1.82103
496	724	7.95992
496	729	1.19955
496	735	8.37977
496	743	7.68353
498	589	9.69611
499	574	4.32157
499	623	8.20271
499	724	8.63456
499	744	5.617
499	745	6.5717
500	624	2.04128
500	629	2.61393
500	706	4.26098
502	746	2.24544
502	765	2.67148
504	623	1.1419
504	629	7.01792
504	735	5.8151
513	552	5.79298
513	690	3.94812
513	697	4.97992
513	747	6.5596
515	538	8.13002
515	543	1.20014
515	590	1.24368
515	693	1.66795
515	697	1.65587
515	710	3.69395
515	714	5.37407
515	748	5.43895
515	749	4.79533
515	750	2.99361
515	751	5.57523
515	752	5.81853
515	753	4.13851
515	754	1.37185
518	632	9.61374
519	535	1.36372
519	622	1.88625
520	755	4.42411
525	756	2.87106
525	778	1.60445
526	537	1.23354
526	577	3.65515
526	631	7.29406
528	627	7.5723
533	625	6.17738
533	705	6.59958
534	737	3.03976
535	546	5.04514
535	622	6.7583
536	699	8.02659
538	539	7.84418
538	545	9.8905
538	697	5.21908
539	541	4.32742
539	543	3.28938
539	544	2.17174
539	545	8.40324
539	690	2.88754
539	693	4.14885
539	697	2.12073
539	701	3.08588
539	704	9.06936
539	714	6.02963
539	715	2.53778
539	727	4.92753
539	728	6.89349
539	757	6.22492
539	758	3.8946
542	551	4.62236
543	727	8.74336
545	551	9.44694
545	697	5.659
545	739	3.89598
545	759	5.44239
545	760	7.66816
545	767	6.47802
546	622	8.82142
550	551	9.91051
550	552	9.63919
550	693	3.66637
551	591	8.17565
551	694	3.89882
551	697	3.95075
551	704	9.28936
551	726	9.84111
551	739	5.32159
551	758	2.15818
551	759	7.01227
551	761	4.17059
551	767	1.83664
551	770	1.54982
565	629	8.95451
574	712	5.54193
574	724	6.66981
580	764	9.84898
583	584	6.07394
584	764	4.54091
585	586	2.10659
585	781	2.27048
590	697	9.5608
602	731	2.50885
610	611	2.49075
610	698	2.39417
610	762	5.17745
611	698	6.68951
611	762	3.52562
623	625	3.43226
623	766	1.93449
624	629	3.21909
624	724	4.56347
624	735	5.68096
625	629	8.2244
625	705	6.54328
625	713	8.25017
625	768	9.70259
629	709	7.59594
629	735	9.36462
629	766	2.10941
629	769	7.19718
632	786	7.3438
633	756	6.73103
633	777	2.27662
649	661	3.25243
690	697	2.87045
691	708	5.92888
691	771	8.02508
693	697	2.99083
697	701	7.94502
698	762	2.67889
703	707	7.87643
703	773	4.1637
703	774	7.63544
704	714	8.33002
704	739	1.97242
704	775	8.79956
705	735	9.60638
706	724	4.75309
708	771	3.19476
712	740	7.62346
713	724	2.45403
713	776	8.3684
726	739	8.22666
739	748	4.20407
739	763	7.54379
748	767	4.91519
756	777	3.42968
756	778	1.10256
772	781	1.50592
772	782	1.2169
776	784	8.23423
777	778	1.7335
779	780	3.84328
779	787	6.11107
779	788	1.41159
780	787	6.12436
